Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-02,40.779998779296875,40.189998626708984,40.720001220703125,40.75,2903800.0,36.822330474853516,CFG
2020-01-03,40.15999984741211,39.540000915527344,40.0,39.90999984741211,2768100.0,36.063289642333984,CFG
2020-01-06,39.79999923706055,39.220001220703125,39.79999923706055,39.70000076293945,2743500.0,35.873531341552734,CFG
2020-01-07,39.79999923706055,39.28499984741211,39.529998779296875,39.45000076293945,3266700.0,35.64763259887695,CFG
2020-01-08,40.01499938964844,39.459999084472656,39.4900016784668,39.7599983215332,5653800.0,35.92774963378906,CFG
2020-01-09,40.165000915527344,39.79999923706055,40.060001373291016,40.02000045776367,2667400.0,36.162689208984375,CFG
2020-01-10,40.08000183105469,39.45500183105469,40.04999923706055,39.52000045776367,2004000.0,35.71088409423828,CFG
2020-01-13,39.970001220703125,39.349998474121094,39.58000183105469,39.86000061035156,3404300.0,36.01810836791992,CFG
2020-01-14,40.150001525878906,39.630001068115234,39.849998474121094,40.0099983215332,2887400.0,36.153648376464844,CFG
2020-01-15,39.54999923706055,38.790000915527344,39.529998779296875,38.97999954223633,4466200.0,35.22292709350586,CFG
2020-01-16,39.72999954223633,39.099998474121094,39.29999923706055,39.59000015258789,5869100.0,35.774139404296875,CFG
2020-01-17,41.290000915527344,40.22999954223633,40.790000915527344,40.869998931884766,7556300.0,36.93075942993164,CFG
2020-01-21,40.66999816894531,40.040000915527344,40.619998931884766,40.09000015258789,4493300.0,36.2259407043457,CFG
2020-01-22,40.439998626708984,40.04899978637695,40.2400016784668,40.150001525878906,5494800.0,36.2801628112793,CFG
2020-01-23,40.099998474121094,39.31999969482422,39.95000076293945,39.86000061035156,4050100.0,36.01810836791992,CFG
2020-01-24,39.86000061035156,38.75,39.75,39.130001068115234,4790100.0,35.35847473144531,CFG
2020-01-27,38.63999938964844,38.02000045776367,38.13999938964844,38.099998474121094,4654900.0,34.42774200439453,CFG
2020-01-28,38.404998779296875,37.66999816894531,37.95000076293945,38.0099983215332,3714600.0,34.70163345336914,CFG
2020-01-29,38.29999923706055,37.564998626708984,38.08000183105469,37.619998931884766,2555400.0,34.345584869384766,CFG
2020-01-30,37.9900016784668,37.11000061035156,37.150001525878906,37.90999984741211,9265000.0,34.6103401184082,CFG
2020-01-31,37.724998474121094,37.03499984741211,37.38999938964844,37.279998779296875,5991000.0,34.03517150878906,CFG
2020-02-03,38.04499816894531,37.595001220703125,37.61000061035156,37.68000030517578,4277200.0,34.40035629272461,CFG
2020-02-04,38.91999816894531,38.23500061035156,38.52000045776367,38.290000915527344,2855700.0,34.95726776123047,CFG
2020-02-05,39.54999923706055,38.84000015258789,38.959999084472656,39.5099983215332,2963200.0,36.071075439453125,CFG
2020-02-06,39.869998931884766,38.689998626708984,39.81999969482422,38.720001220703125,3180700.0,35.3498420715332,CFG
2020-02-07,38.65999984741211,38.18600082397461,38.400001525878906,38.41999816894531,2354900.0,35.07594680786133,CFG
2020-02-10,38.540000915527344,38.130001068115234,38.20000076293945,38.4900016784668,2980100.0,35.139854431152344,CFG
2020-02-11,39.27000045776367,38.59000015258789,38.70000076293945,39.0,2716800.0,35.605464935302734,CFG
2020-02-12,39.459999084472656,38.72999954223633,39.290000915527344,38.880001068115234,2068300.0,35.49591064453125,CFG
2020-02-13,38.95000076293945,38.540000915527344,38.68000030517578,38.95000076293945,3005600.0,35.55982208251953,CFG
2020-02-14,39.03499984741211,38.43000030517578,38.869998931884766,38.66999816894531,2089100.0,35.30419158935547,CFG
2020-02-18,38.54999923706055,37.619998931884766,38.290000915527344,37.959999084472656,4455700.0,34.65599060058594,CFG
2020-02-19,38.54999923706055,37.900001525878906,38.15999984741211,38.349998474121094,4542100.0,35.01204299926758,CFG
2020-02-20,38.939998626708984,38.119998931884766,38.130001068115234,38.779998779296875,3906700.0,35.40461730957031,CFG
2020-02-21,38.4900016784668,37.43000030517578,38.43000030517578,37.61000061035156,3261200.0,34.336448669433594,CFG
2020-02-24,36.439998626708984,35.845001220703125,36.290000915527344,36.060001373291016,4538500.0,32.921363830566406,CFG
2020-02-25,36.07500076293945,34.29499816894531,35.9900016784668,34.439998626708984,6157300.0,31.442359924316406,CFG
2020-02-26,34.79999923706055,33.619998931884766,34.70000076293945,33.689998626708984,6767200.0,30.757644653320312,CFG
2020-02-27,33.7859992980957,32.20000076293945,32.70000076293945,32.439998626708984,7734300.0,29.616443634033203,CFG
2020-02-28,32.31999969482422,30.905000686645508,31.510000228881836,31.690000534057617,12008100.0,28.93172264099121,CFG
2020-03-02,33.34000015258789,31.15999984741211,31.68000030517578,33.31999969482422,8307800.0,30.41984748840332,CFG
2020-03-03,33.58000183105469,31.010000228881836,33.040000915527344,31.149999618530273,10007400.0,28.438722610473633,CFG
2020-03-04,31.854999542236328,30.459999084472656,31.65999984741211,31.709999084472656,8414500.0,28.949983596801758,CFG
2020-03-05,30.729999542236328,29.3700008392334,30.559999465942383,29.770000457763672,8732500.0,27.178842544555664,CFG
2020-03-06,29.15999984741211,27.475000381469727,28.280000686645508,27.979999542236328,8335700.0,25.544639587402344,CFG
2020-03-09,24.969999313354492,22.239999771118164,24.969999313354492,22.760000228881836,9957600.0,20.77898597717285,CFG
2020-03-10,25.530000686645508,23.3700008392334,24.1200008392334,25.40999984741211,11835300.0,23.198331832885742,CFG
2020-03-11,24.829999923706055,22.860000610351562,24.450000762939453,23.34000015258789,12081800.0,21.308504104614258,CFG
2020-03-12,23.3700008392334,20.139999389648438,21.610000610351562,21.25,9385400.0,19.400415420532227,CFG
2020-03-13,23.850000381469727,21.530000686645508,23.450000762939453,23.65999984741211,9329400.0,21.600648880004883,CFG
2020-03-16,20.496000289916992,18.510000228881836,19.6200008392334,18.510000228881836,8466400.0,16.898900985717773,CFG
2020-03-17,19.65999984741211,16.8799991607666,19.010000228881836,19.110000610351562,9620000.0,17.446680068969727,CFG
2020-03-18,18.09000015258789,14.119999885559082,17.670000076293945,15.319999694824219,8283300.0,13.986557006835938,CFG
2020-03-19,18.18000030517578,14.5649995803833,14.699999809265137,17.3700008392334,8480200.0,15.85812759399414,CFG
2020-03-20,18.479999542236328,16.4950008392334,17.760000228881836,17.520000457763672,18780100.0,15.995071411132812,CFG
2020-03-23,17.68000030517578,15.390000343322754,17.68000030517578,15.869999885559082,7120900.0,14.488687515258789,CFG
2020-03-24,17.809999465942383,16.466999053955078,17.450000762939453,17.799999237060547,7612400.0,16.25069808959961,CFG
2020-03-25,18.700000762939453,17.1200008392334,18.209999084472656,17.709999084472656,11161500.0,16.16853141784668,CFG
2020-03-26,20.954999923706055,17.56999969482422,17.93000030517578,20.719999313354492,10039100.0,18.91654396057129,CFG
2020-03-27,20.739999771118164,19.040000915527344,19.3799991607666,19.959999084472656,7036600.0,18.222694396972656,CFG
2020-03-30,19.850000381469727,18.739999771118164,19.6200008392334,19.649999618530273,6643100.0,17.939680099487305,CFG
2020-03-31,19.96500015258789,18.405000686645508,19.420000076293945,18.809999465942383,6219700.0,17.172792434692383,CFG
2020-04-01,17.790000915527344,16.959999084472656,17.479999542236328,17.299999237060547,5805600.0,15.794219017028809,CFG
2020-04-02,18.344999313354492,16.90999984741211,17.200000762939453,17.420000076293945,7065500.0,15.903776168823242,CFG
2020-04-03,17.790000915527344,16.579999923706055,17.290000915527344,16.940000534057617,4616900.0,15.465555191040039,CFG
2020-04-06,19.1299991607666,17.969999313354492,18.239999771118164,18.790000915527344,7725100.0,17.154531478881836,CFG
2020-04-07,21.110000610351562,19.34000015258789,20.6299991607666,19.530000686645508,7126900.0,17.830121994018555,CFG
2020-04-08,20.65999984741211,19.719999313354492,19.920000076293945,20.530000686645508,5693400.0,18.74308204650879,CFG
2020-04-09,22.856000900268555,21.479999542236328,21.6200008392334,22.110000610351562,6536000.0,20.18556022644043,CFG
2020-04-13,22.239999771118164,20.739999771118164,22.200000762939453,21.190000534057617,4721800.0,19.34563636779785,CFG
2020-04-14,21.850000381469727,19.860000610351562,21.670000076293945,20.329999923706055,6596100.0,18.560489654541016,CFG
2020-04-15,19.270000457763672,18.5,19.100000381469727,18.579999923706055,6313600.0,16.962810516357422,CFG
2020-04-16,18.520000457763672,17.149999618530273,18.43000030517578,17.190000534057617,7355600.0,15.693794250488281,CFG
2020-04-17,20.299999237060547,17.770000457763672,17.770000457763672,19.8700008392334,12662600.0,18.14052963256836,CFG
2020-04-20,20.889999389648438,18.540000915527344,19.06999969482422,20.299999237060547,10178500.0,18.533103942871094,CFG
2020-04-21,19.940000534057617,18.950000762939453,19.31999969482422,19.290000915527344,6203800.0,17.611013412475586,CFG
2020-04-22,20.260000228881836,19.43000030517578,20.049999237060547,19.579999923706055,5812200.0,17.87576675415039,CFG
2020-04-23,20.93000030517578,19.850000381469727,19.920000076293945,20.25,5601400.0,18.487451553344727,CFG
2020-04-24,20.9950008392334,20.15999984741211,20.56999969482422,20.600000381469727,6454200.0,18.806991577148438,CFG
2020-04-27,22.655000686645508,20.780000686645508,20.84000015258789,22.43000030517578,7674900.0,20.47770881652832,CFG
2020-04-28,23.690000534057617,22.200000762939453,23.139999389648438,22.290000915527344,7819400.0,20.70998764038086,CFG
2020-04-29,23.950000762939453,22.860000610351562,23.399999618530273,23.329999923706055,6215800.0,21.676267623901367,CFG
2020-04-30,23.0,21.780000686645508,22.489999771118164,22.389999389648438,5290400.0,20.80289649963379,CFG
2020-05-01,21.729999542236328,21.09000015258789,21.6299991607666,21.420000076293945,4264500.0,19.901655197143555,CFG
2020-05-04,21.3799991607666,20.610000610351562,21.0,21.200000762939453,5864900.0,19.697250366210938,CFG
2020-05-05,22.399999618530273,21.100000381469727,21.739999771118164,21.18000030517578,5820200.0,19.678667068481445,CFG
2020-05-06,21.670000076293945,20.31999969482422,21.459999084472656,20.540000915527344,4197400.0,19.084033966064453,CFG
2020-05-07,22.05500030517578,20.889999389648438,20.889999389648438,21.25,4983600.0,19.743709564208984,CFG
2020-05-08,22.415000915527344,21.69499969482422,21.93000030517578,22.200000762939453,4670400.0,20.626367568969727,CFG
2020-05-11,21.790000915527344,20.540000915527344,21.770000457763672,21.079999923706055,6957800.0,19.58576011657715,CFG
2020-05-12,21.545000076293945,20.1200008392334,21.209999084472656,20.1299991607666,5207600.0,18.703096389770508,CFG
2020-05-13,20.030000686645508,18.674999237060547,20.0,19.329999923706055,6905800.0,17.95980453491211,CFG
2020-05-14,20.2450008392334,18.200000762939453,18.739999771118164,20.149999618530273,7658800.0,18.7216796875,CFG
2020-05-15,20.125,19.450000762939453,19.799999237060547,19.920000076293945,4215900.0,18.50798225402832,CFG
2020-05-18,21.78499984741211,20.68000030517578,21.15999984741211,21.579999923706055,7476700.0,20.050315856933594,CFG
2020-05-19,21.5,20.59000015258789,21.299999237060547,20.670000076293945,6491900.0,19.20482063293457,CFG
2020-05-20,21.795000076293945,21.149999618530273,21.190000534057617,21.670000076293945,5465000.0,20.133935928344727,CFG
2020-05-21,21.924999237060547,21.280000686645508,21.5,21.350000381469727,4320000.0,19.836618423461914,CFG
2020-05-22,21.8700008392334,20.969999313354492,21.5,21.280000686645508,2651400.0,19.771581649780273,CFG
2020-05-26,24.40999984741211,22.670000076293945,22.719999313354492,23.90999984741211,7724300.0,22.21515464782715,CFG
2020-05-27,26.15999984741211,24.290000915527344,25.889999389648438,25.6299991607666,7129700.0,23.813234329223633,CFG
2020-05-28,26.18000030517578,24.56999969482422,26.110000610351562,24.65999984741211,4995100.0,22.911989212036133,CFG
2020-05-29,24.584999084472656,23.739999771118164,23.979999542236328,24.100000381469727,6797300.0,22.391685485839844,CFG
2020-06-01,25.049999237060547,24.1299991607666,24.420000076293945,24.729999542236328,3228200.0,22.97702980041504,CFG
2020-06-02,25.690000534057617,24.825000762939453,25.239999771118164,25.1200008392334,5090200.0,23.339385986328125,CFG
2020-06-03,27.170000076293945,25.950000762939453,26.1200008392334,26.81999969482422,6353900.0,24.918880462646484,CFG
2020-06-04,28.469999313354492,26.399999618530273,26.65999984741211,28.459999084472656,6025800.0,26.442628860473633,CFG
2020-06-05,32.97999954223633,29.030000686645508,31.360000610351562,29.25,10055600.0,27.176633834838867,CFG
2020-06-08,31.06999969482422,29.475000381469727,30.6299991607666,30.40999984741211,10600500.0,28.254405975341797,CFG
2020-06-09,30.100000381469727,28.5,28.8700008392334,29.510000228881836,5588900.0,27.418203353881836,CFG
2020-06-10,29.239999771118164,27.170000076293945,29.110000610351562,27.25,8988200.0,25.318401336669922,CFG
2020-06-11,26.065000534057617,24.34000015258789,25.0,24.479999542236328,7522700.0,22.7447509765625,CFG
2020-06-12,26.290000915527344,24.584999084472656,26.200000762939453,25.81999969482422,4725300.0,23.989765167236328,CFG
2020-06-15,26.889999389648438,24.270000457763672,24.31999969482422,26.649999618530273,5615000.0,24.76093292236328,CFG
2020-06-16,28.450000762939453,26.40999984741211,28.280000686645508,27.239999771118164,6394100.0,25.30910873413086,CFG
2020-06-17,27.415000915527344,26.280000686645508,27.25,26.3700008392334,4287300.0,24.50078010559082,CFG
2020-06-18,26.885000228881836,25.780000686645508,25.969999313354492,26.149999618530273,4455900.0,24.29637336730957,CFG
2020-06-19,26.760000228881836,25.024999618530273,26.760000228881836,25.350000381469727,16909100.0,23.553081512451172,CFG
2020-06-22,25.78499984741211,24.8799991607666,25.020000457763672,25.43000030517578,4647700.0,23.627410888671875,CFG
2020-06-23,26.469999313354492,25.6299991607666,25.989999771118164,25.799999237060547,4733800.0,23.971181869506836,CFG
2020-06-24,25.399999618530273,23.959999084472656,25.329999923706055,24.079999923706055,5363900.0,22.373104095458984,CFG
2020-06-25,25.385000228881836,23.610000610351562,23.860000610351562,25.260000228881836,5413100.0,23.469459533691406,CFG
2020-06-26,24.600000381469727,22.81999969482422,24.56999969482422,23.15999984741211,13151700.0,21.518314361572266,CFG
2020-06-29,23.790000915527344,23.040000915527344,23.5,23.530000686645508,7956700.0,21.862092971801758,CFG
2020-06-30,25.40999984741211,23.309999465942383,23.3799991607666,25.239999771118164,8059200.0,23.450878143310547,CFG
2020-07-01,25.229999542236328,24.010000228881836,25.229999542236328,24.229999542236328,4898200.0,22.512470245361328,CFG
2020-07-02,25.139999389648438,23.639999389648438,25.010000228881836,23.760000228881836,6692300.0,22.075786590576172,CFG
2020-07-06,24.93000030517578,23.920000076293945,24.399999618530273,24.270000457763672,3902600.0,22.549638748168945,CFG
2020-07-07,23.93000030517578,23.389999389648438,23.8799991607666,23.5,3938900.0,21.834218978881836,CFG
2020-07-08,23.770000457763672,23.030000686645508,23.40999984741211,23.65999984741211,4074800.0,21.982877731323242,CFG
2020-07-09,23.649999618530273,22.530000686645508,23.3799991607666,22.729999542236328,4102700.0,21.118799209594727,CFG
2020-07-10,24.18000030517578,22.709999084472656,22.729999542236328,24.18000030517578,4605200.0,22.466014862060547,CFG
2020-07-13,24.889999389648438,23.7549991607666,24.670000076293945,24.3700008392334,4819300.0,22.642549514770508,CFG
2020-07-14,24.350000381469727,23.540000915527344,24.170000076293945,23.889999389648438,3860900.0,22.19657325744629,CFG
2020-07-15,25.520000457763672,24.360000610351562,24.75,25.450000762939453,3893600.0,23.64599609375,CFG
2020-07-16,26.030000686645508,24.850000381469727,25.100000381469727,25.450000762939453,5141900.0,23.64599609375,CFG
2020-07-17,27.423999786376953,25.1200008392334,26.670000076293945,25.149999618530273,6493100.0,23.367258071899414,CFG
2020-07-20,25.31999969482422,24.600000381469727,25.040000915527344,24.670000076293945,5049100.0,22.921281814575195,CFG
2020-07-21,25.670000076293945,24.655000686645508,24.809999465942383,25.549999237060547,4945100.0,23.73890495300293,CFG
2020-07-22,25.690000534057617,24.959999084472656,25.1200008392334,25.510000228881836,4927100.0,23.701738357543945,CFG
2020-07-23,26.21500015258789,25.25,25.34000015258789,26.049999237060547,5753900.0,24.203462600708008,CFG
2020-07-24,26.350000381469727,25.540000915527344,26.139999389648438,25.579999923706055,5731100.0,23.76677703857422,CFG
2020-07-27,25.489999771118164,24.725000381469727,25.350000381469727,24.860000610351562,4854800.0,23.097816467285156,CFG
2020-07-28,24.70400047302246,24.079999923706055,24.290000915527344,24.18000030517578,3813100.0,22.82407569885254,CFG
2020-07-29,25.3700008392334,23.924999237060547,24.209999084472656,25.350000381469727,4775700.0,23.928470611572266,CFG
2020-07-30,25.0,24.030000686645508,24.479999542236328,24.780000686645508,4269200.0,23.390432357788086,CFG
2020-07-31,24.84000015258789,24.065000534057617,24.540000915527344,24.809999465942383,6109500.0,23.41874885559082,CFG
2020-08-03,24.889999389648438,24.139999389648438,24.799999237060547,24.229999542236328,5454900.0,22.87127113342285,CFG
2020-08-04,24.420000076293945,24.020000457763672,24.200000762939453,24.209999084472656,3720400.0,22.852392196655273,CFG
2020-08-05,24.90999984741211,24.354999542236328,24.540000915527344,24.8700008392334,4020400.0,23.47538185119629,CFG
2020-08-06,24.9950008392334,24.549999237060547,24.639999389648438,24.760000228881836,3520900.0,23.371553421020508,CFG
2020-08-07,25.440000534057617,24.325000762939453,24.459999084472656,25.43000030517578,4235700.0,24.003978729248047,CFG
2020-08-10,26.325000762939453,25.600000381469727,25.6200008392334,25.8799991607666,3715100.0,24.42874526977539,CFG
2020-08-11,27.56999969482422,26.559999465942383,26.809999465942383,26.649999618530273,4731800.0,25.155569076538086,CFG
2020-08-12,27.3700008392334,25.81800079345703,27.3700008392334,26.489999771118164,3258700.0,25.004541397094727,CFG
2020-08-13,26.219999313354492,25.610000610351562,26.09000015258789,25.690000534057617,3139600.0,24.249401092529297,CFG
2020-08-14,26.190000534057617,25.299999237060547,25.40999984741211,25.899999618530273,1935500.0,24.44762420654297,CFG
2020-08-17,25.829999923706055,25.389999389648438,25.68000030517578,25.440000534057617,2104500.0,24.01342010498047,CFG
2020-08-18,25.440000534057617,24.645000457763672,25.3799991607666,24.760000228881836,2545500.0,23.371553421020508,CFG
2020-08-19,25.299999237060547,24.579999923706055,24.709999084472656,24.799999237060547,3777300.0,23.4093074798584,CFG
2020-08-20,24.549999237060547,24.09000015258789,24.440000534057617,24.299999237060547,2685300.0,22.937349319458008,CFG
2020-08-21,24.600000381469727,24.149999618530273,24.299999237060547,24.190000534057617,3166300.0,22.833518981933594,CFG
2020-08-24,25.229999542236328,24.149999618530273,24.299999237060547,25.229999542236328,2856700.0,23.815195083618164,CFG
2020-08-25,25.889999389648438,25.100000381469727,25.709999084472656,25.540000915527344,4333700.0,24.107810974121094,CFG
2020-08-26,25.704999923706055,25.280000686645508,25.459999084472656,25.360000610351562,7896100.0,23.937908172607422,CFG
2020-08-27,26.229999542236328,25.200000762939453,25.420000076293945,26.010000228881836,4418300.0,24.551454544067383,CFG
2020-08-28,26.34000015258789,25.979999542236328,26.260000228881836,26.290000915527344,3175100.0,24.81575584411621,CFG
2020-08-31,26.190000534057617,25.81999969482422,26.15999984741211,25.8700008392334,6579500.0,24.419307708740234,CFG
2020-09-01,26.510000228881836,25.530000686645508,25.59000015258789,26.170000076293945,6890500.0,24.702484130859375,CFG
2020-09-02,26.989999771118164,25.899999618530273,26.110000610351562,26.790000915527344,5926500.0,25.287715911865234,CFG
2020-09-03,28.030000686645508,26.510000228881836,27.0,26.760000228881836,6917100.0,25.259397506713867,CFG
2020-09-04,27.790000915527344,26.579999923706055,27.459999084472656,27.360000610351562,5626600.0,25.825756072998047,CFG
