Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-02,67.66999816894531,66.44000244140625,67.5999984741211,67.05999755859375,1094000.0,64.84185028076172,BF-B
2020-01-03,67.55999755859375,66.62000274658203,66.8499984741211,67.33999633789062,739800.0,65.11259460449219,BF-B
2020-01-06,67.51000213623047,66.80999755859375,66.95999908447266,67.4800033569336,723100.0,65.24796295166016,BF-B
2020-01-07,67.56999969482422,66.95999908447266,67.41999816894531,66.97000122070312,689800.0,64.75482940673828,BF-B
2020-01-08,67.63999938964844,66.37999725341797,67.06999969482422,67.13999938964844,781300.0,64.9192123413086,BF-B
2020-01-09,67.91000366210938,67.06999969482422,67.51000213623047,67.37999725341797,695700.0,65.15126037597656,BF-B
2020-01-10,67.98999786376953,67.26000213623047,67.69999694824219,67.27999877929688,944400.0,65.0545654296875,BF-B
2020-01-13,68.08999633789062,66.94000244140625,67.20999908447266,68.08000183105469,1009100.0,65.8281021118164,BF-B
2020-01-14,68.91000366210938,67.87999725341797,68.12000274658203,68.88999938964844,1234000.0,66.611328125,BF-B
2020-01-15,70.12999725341797,68.9000015258789,68.93000030517578,69.69999694824219,853300.0,67.39452362060547,BF-B
2020-01-16,70.83999633789062,69.87999725341797,69.9800033569336,70.80999755859375,609100.0,68.46781158447266,BF-B
2020-01-17,70.9800033569336,70.31999969482422,70.95999908447266,70.73999786376953,853100.0,68.4001235961914,BF-B
2020-01-21,71.25,70.19999694824219,70.44999694824219,71.02999877929688,559200.0,68.6805419921875,BF-B
2020-01-22,72.0,71.2300033569336,71.2699966430664,71.7699966430664,465700.0,69.39604949951172,BF-B
2020-01-23,71.91999816894531,71.05000305175781,71.37999725341797,71.9000015258789,523300.0,69.52175903320312,BF-B
2020-01-24,72.8499984741211,71.36000061035156,72.18000030517578,71.79000091552734,529400.0,69.41539764404297,BF-B
2020-01-27,71.6500015258789,70.16999816894531,71.51000213623047,70.4800033569336,856200.0,68.14873504638672,BF-B
2020-01-28,70.80000305175781,70.12999725341797,70.55999755859375,70.47000122070312,710400.0,68.1390609741211,BF-B
2020-01-29,70.69999694824219,69.31999969482422,70.33000183105469,69.37999725341797,824800.0,67.0851058959961,BF-B
